personid,age,hisp,PriceCategory,married,MyBestBuy,hhincome,appliances,Warranty,familysize,productgeneration,newcustomer,weekend
35753010,67,0,17,1,1,341.54999,1,1,4,9,1,0
42842030,72,0,17,1,0,352,1,1,3,11,1,0
17319010,67,0,17,0,0,359.17499,1,0,2,10,1,1
10059030,72,0,17,1,0,371.836,1,0,3,10,1,1
47610040,73,0,16,1,1,373.06,1,1,4,9,1,1
86609020,65,0,12,1,0,374.19199,1,1,4,8,1,0
86486010,65,0,17,1,0,389.27597,1,1,3,9,0,1
31946030,72,0,16,1,0,391.77188,1,1,4,10,1,0
50861020,67,0,16,1,1,470.57599,1,1,4,10,1,1
50861030,73,0,16,1,0,470.57599,1,1,3,10,1,1
33951040,70,0,17,1,1,491.69199,1,1,3,10,0,0
33951010,67,0,17,1,1,491.69199,1,1,3,9,1,1
34279020,65,0,17,1,0,494.23962,1,1,3,10,1,1
34279010,69,0,17,1,1,494.23962,1,1,3,10,1,0
45225010,65,0,10,1,0,508.64801,1,1,4,6,1,1
39783020,68,0,17,1,1,541.71997,1,1,3,11,0,0
39783030,73,0,17,1,1,541.71997,1,1,3,11,0,0
78894020,68,0,12,0,0,628.992,1,1,1,8,0,0
37871020,67,0,16,1,0,730.70001,1,1,3,10,1,0
37871030,70,0,16,1,0,730.70001,1,1,3,10,0,0
81869020,68,0,16,1,1,1197.704,1,1,4,9,1,0
81869010,67,0,17,1,0,1197.704,0,1,3,11,1,0
12280030,70,0,17,1,1,1312.124,1,1,4,9,1,1
